"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"160","서울특별시 종로구 숭인동","313-17","0313","0017","우평 원더라움 스투디오","월세","24.7900","202604","27","26,200","5","11","2022","지봉로 22","202605~202705","갱신","사용","26,200","0"
"161","서울특별시 마포구 성산동","232-1","0232","0001","엔트라움마포","전세","35.7400","202604","27","37,500","0","4","2023","동교로19길 102","202605~202805","갱신","사용","36,500","0"
"162","서울특별시 서대문구 대현동","90-26","0090","0026","엔트라리움","월세","17.6000","202604","27","60","39","9","2019","이화여대1길 42-10","202604~202806","신규","-","",""
"163","서울특별시 서대문구 대현동","90-77","0090","0077","유씨유 이대","월세","17.3100","202604","27","17,000","11","11","2018","이화여대1길 33","202606~202806","신규","-","",""
"164","서울특별시 서대문구 대현동","27-51","0027","0051","에스엠케이타워","전세","17.5900","202604","27","20,000","0","10","2021","이화여대7길 46","202605~202805","신규","-","",""
"165","서울특별시 중구 중림동","355","0355","0000","브라운스톤서울","전세","113.2000","202604","27","80,000","0","20","2006","청파로 464","202607~202806","신규","-","",""
"166","서울특별시 양천구 목동","917","0917","0000","목동파라곤","월세","82.6900","202604","26","70,000","80","17","2004","목동서로 155","202607~202807","신규","-","",""
"167","서울특별시 강남구 역삼동","837-13","0837","0013","강남역 와이즈 플레이스","월세","23.8700","202604","26","19,800","11","13","2013","강남대로66길 14","202606~202806","신규","-","",""
"168","서울특별시 동대문구 용두동","100-5","0100","0005","동대문 베네스트","월세","22.8600","202604","26","18,000","10","11","2020","왕산로 92","202605~202805","갱신","사용","19,200","5"
"169","서울특별시 마포구 상수동","339-15","0339","0015","오벨리스크","전세","19.9200","202604","26","12,800","0","5","2002","토정로 104","202605~202805","갱신","사용","12,300","0"
"170","서울특별시 동대문구 휘경동","322-2","0322","0002","회기역 더이스트팰리스","월세","16.6900","202604","26","17,000","10","13","2020","이문로 34","202606~202806","신규","-","",""
"171","서울특별시 동대문구 청량리동","235-6","0235","0006","힐스테이트 청량리역","월세","21.2000","202604","26","1,000","105","16","2023","왕산로 239","202606~202706","갱신","사용","1,000","105"
"172","서울특별시 용산구 원효로1가","46-3","0046","0003","용산파크뷰","전세","42.9500","202604","26","32,000","0","5","2018","원효로 251","202606~202806","신규","-","",""
"173","서울특별시 영등포구 양평동5가","94","0094","0000","한강프리젠","월세","29.9600","202604","26","25,000","30","6","2017","양평로24길 16","202605~202805","신규","-","",""
"174","서울특별시 영등포구 영등포동2가","175","0175","0000","여의도 해링턴타워 196","월세","18.1000","202604","26","16,300","20","4","2022","영등포로49길 2","202605~202805","신규","-","",""
"175","서울특별시 금천구 독산동","297-23","0297","0023","SM캐슬","전세","37.0200","202604","26","28,000","0","7","2023","시흥대로123길 94","202606~202806","신규","-","",""
"176","서울특별시 구로구 구로동","830","0830","0000","한영캐슬시티","월세","17.8000","202604","26","1,000","60","2","","디지털로26길 90","202604~202804","신규","-","",""
"177","서울특별시 영등포구 영등포동1가","94-2","0094","0002","여의도더리브스타일","전세","26.4900","202604","26","28,500","0","5","2020","경인로 900","202606~202806","신규","-","",""
"178","서울특별시 금천구 독산동","1006-97","1006","0097","신독산역 갤러리 휴리움","전세","29.5600","202604","26","21,000","0","10","2022","벚꽃로10길 77","202606~202806","신규","-","",""
"179","서울특별시 서초구 방배동","866-10","0866","0010","방배 마에스트로","월세","19.8600","202604","26","3,000","85","10","2019","서초대로 13","202605~202805","신규","-","",""
"180","서울특별시 서초구 서초동","1601-10","1601","0010","서초어반하이 오피스텔","월세","19.3000","202604","25","1,000","92","13","2018","서초중앙로5길 10-7","202604~202704","갱신","-","1,000","90"
"181","서울특별시 영등포구 영등포동7가","94-57","0094","0057","은석오피스텔","전세","33.0600","202604","25","19,500","0","6","2010","국회대로55길 4","202606~202806","신규","-","",""
"182","서울특별시 구로구 구로동","44-2","0044","0002","몽삐에뜨로즈","월세","29.8800","202604","25","24,800","7","9","2022","공원로8길 30-12","202606~202806","신규","-","",""
"183","서울특별시 구로구 구로동","110-7","0110","0007","신도림 명남 더블레스","전세","27.9200","202604","25","22,600","0","11","2021","구로중앙로28다길 12","202606~202806","신규","-","",""
"184","서울특별시 송파구 문정동","618","0618","0000","파크하비오","전세","25.7400","202604","25","17,820","0","5","","송파대로 111","202605~202805","갱신","-","19,125","0"
"185","서울특별시 송파구 문정동","618","0618","0000","파크하비오","월세","25.1200","202604","25","29,000","70","7","","송파대로 111","202605~202705","신규","-","",""
"186","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","월세","29.9900","202604","25","1,000","105","10","2013","충민로 5","202605~202705","갱신","-","1,000","100"
"187","서울특별시 송파구 문정동","643-1","0643","0001","엠스테이트","월세","35.2200","202604","25","10,000","100","11","2016","법원로 114","202604~202704","신규","-","",""
"188","서울특별시 관악구 신림동","1462-12","1462","0012","(1462-12)","월세","21.8400","202604","25","10,000","25","5","2003","관천로 82","202606~202806","신규","-","",""
"189","서울특별시 영등포구 영등포동4가","55","0055","0000","HIGHEND 63st","월세","28.1200","202604","25","3,000","155","10","2023","영중로 21","202604~202704","신규","-","",""
"190","서울특별시 영등포구 영등포동2가","332-3","0332","0003","밀레니엄시티","전세","31.0600","202604","25","22,890","0","10","2018","영등포로 249","202606~202705","신규","-","",""
"191","서울특별시 금천구 독산동","1156","1156","0000","금천 롯데캐슬 골드파크 4차","월세","24.2100","202604","25","1,000","75","11","2019","시흥대로 315","202605~202705","갱신","사용","1,000","72"
"192","서울특별시 금천구 독산동","1000-5","1000","0005","아크로타워Ⅱ","전세","22.2200","202604","25","21,800","0","11","2022","벚꽃로 154-1","202606~202806","신규","-","",""
"193","서울특별시 금천구 독산동","1004-13","1004","0013","명남더블레스","월세","16.2200","202604","25","500","60","3","2018","벚꽃로 110","202604~202704","신규","-","",""
"194","서울특별시 금천구 독산동","1006-3","1006","0003","미림A클래스","월세","25.3400","202604","25","18,600","10","5","2018","범안로12가길 7","202606~202806","신규","-","",""
"195","서울특별시 금천구 독산동","151-3","0151","0003","SM 벨리체","전세","17.6600","202604","25","15,000","0","2","2019","시흥대로139길 19","202605~202805","신규","-","",""
"196","서울특별시 금천구 가산동","535-7","0535","0007","G밸리 하우스디 어반","전세","19.3700","202604","25","14,500","0","13","2019","서부샛길 714","202606~202806","신규","-","",""
"197","서울특별시 금천구 가산동","233-5","0233","0005","가산센트럴 푸르지오시티","월세","17.6200","202604","25","500","60","3","2020","디지털로10길 69","202604~202804","신규","-","",""
"198","서울특별시 서초구 잠원동","15-4","0015","0004","신사샤르망에스","월세","20.4600","202604","25","9,000","35","10","2008","나루터로 69","202604~202804","신규","-","",""
"199","서울특별시 관악구 봉천동","1666-51","1666","0051","더헤르미온","월세","16.4600","202604","25","20,000","15","3","2021","남부순환로 1845","202605~202805","갱신","-","20,000","15"
"200","서울특별시 동작구 신대방동","719","0719","0000","동작상떼빌","전세","86.3900","202604","25","43,000","0","19","2006","신대방1가길 38","202606~202806","갱신","사용","43,000","0"
"201","서울특별시 송파구 방이동","41-8","0041","0008","잠실 벨솔레 오피스텔","월세","29.6900","202604","25","2,000","140","19","2020","올림픽로34길 5-13","202606~202705","신규","-","",""
"202","서울특별시 송파구 방이동","41-1","0041","0001","잠실파크웨이","월세","19.1300","202604","25","3,700","65","7","2019","올림픽로34길 5-23","202606~202706","갱신","-","3,700","63"
"203","서울특별시 서초구 서초동","1338-8","1338","0008","강남역파라디아골드","월세","18.1100","202604","25","15,700","20","7","2017","효령로79길 1","202606~202806","신규","-","",""
"204","서울특별시 송파구 방이동","49-9","0049","0009","(49-9)","월세","16.0100","202604","25","1,000","85","5","2021","오금로11길 61-15","202604~202704","신규","-","",""
"205","서울특별시 동작구 노량진동","267-6","0267","0006","노량진큐브스테이트","전세","22.3900","202604","25","22,000","0","14","2020","노량진로 80","202606~202806","신규","-","",""
"206","서울특별시 송파구 방이동","49-4","0049","0004","아주리센 센트럴파크","월세","28.8800","202604","25","26,100","12","15","2018","오금로11길 55-8","202605~202805","갱신","-","28,000","0"
"207","서울특별시 영등포구 신길동","4336","4336","0000","KC빌딩","월세","18.0600","202604","25","2,000","45","4","2024","여의대방로 77","202605~202705","신규","-","",""
"208","서울특별시 영등포구 신길동","449-20","0449","0020","콘펠리체","월세","14.8800","202604","25","1,000","70","2","2018","영등포로 402","202604~202704","신규","-","",""
"209","서울특별시 영등포구 신길동","449-20","0449","0020","콘펠리체","월세","16.8200","202604","25","1,000","80","6","2018","영등포로 402","202604~202704","신규","-","",""
"210","서울특별시 송파구 방이동","49","0049","0000","오르본 인투파크 오피스텔","월세","29.6200","202604","25","3,000","135","16","2018","오금로11길 55-22","202606~202706","신규","-","",""
"211","서울특별시 송파구 잠실동","178-6","0178","0006","잠실 M타워","월세","17.1700","202604","25","700","80","4","2018","올림픽로8길 7","202606~202706","갱신","-","700","77"
"212","서울특별시 송파구 잠실동","178-6","0178","0006","잠실 M타워","월세","17.1700","202604","25","500","80","12","2018","올림픽로8길 7","202605~202705","갱신","-","500","78"
"213","서울특별시 송파구 석촌동","175-12","0175","0012","석촌트럼프월드","전세","36.7400","202604","25","29,500","0","6","2016","백제고분로39길 10-20","202605~202805","갱신","사용","28,100","0"
"214","서울특별시 송파구 방이동","46-1","0046","0001","이스턴잠실","월세","33.8000","202604","25","25,000","29","11","2020","오금로11길 43-16","202606~202806","갱신","사용","27,000","15"
"215","서울특별시 영등포구 양평동6가","9-3","0009","0003","선유도 소미골드Ⅳ","월세","28.6900","202604","25","25,000","5","2","2020","양평로28가길 8","202605~202805","신규","-","",""
"216","서울특별시 송파구 방이동","43-2","0043","0002","잠실 트리움","전세","16.0000","202604","25","17,300","0","11","2019","오금로11길 43","202605~202805","갱신","-","17,300","0"
