시군구,번지,단지명,전월세구분,전용면적(㎡),보증금(만원),월세금(만원),도로명,주택유형
서울특별시 강서구 마곡동,776,마곡 파크뷰 대방디엠시티 오피스텔,월세,21.25,"16,740",19,마곡동로10길 23,오피스텔
서울특별시 강서구 마곡동,776,마곡 파크뷰 대방디엠시티 오피스텔,월세,21.25,"5,000",57,마곡동로10길 23,오피스텔
서울특별시 영등포구 당산동,121-72,여의나루더명남더블레스,월세,36.39,"26,100",15,버드나루로 121,오피스텔
서울특별시 금천구 가산동,143-7,주건축물제1동,월세,25.12,"13,000",50,가산로 137,오피스텔
서울특별시 금천구 가산동,535-156,이지크라운,전세,32.76,"24,200",0,가산디지털2로 169-41,오피스텔
서울특별시 금천구 가산동,140-17,한강,월세,19.92,100,60,디지털로 208-17,오피스텔
서울특별시 강동구 천호동,452-4,이안 강동 컴홈스테이,월세,34.68,"30,000",20,천호대로161길 7,오피스텔
서울특별시 강동구 천호동,453-5,로데오 팰리스,월세,17.09,"1,000",80,천호대로159길 20,오피스텔
서울특별시 강동구 천호동,169-1,(169-1),전세,46.51,"27,000",0,진황도로31길 19,오피스텔
서울특별시 강동구 천호동,151-2,신구오피스텔,전세,43.29,"15,100",0,성안로 173,오피스텔
서울특별시 강동구 천호동,451,이안 강동 컴홈스테이,월세,24.15,"1,000",105,천호대로 1053,오피스텔
서울특별시 구로구 구로동,603-9,스타팰리스(603-9),전세,29.87,"13,000",0,경인로 572,오피스텔
서울특별시 구로구 구로동,26,신도림포스빌,월세,33.69,"1,000",76,새말로 102,오피스텔
서울특별시 강동구 성내동,610,힐스테이트 천호역 젠트리스,전세,17.05,"18,900",0,천호대로 1024,오피스텔
서울특별시 동대문구 신설동,100-2,청광플러스원 청계Ⅱ,월세,17.76,"16,800",10,청계천로 439,오피스텔
서울특별시 도봉구 도봉동,62-1,도봉 엠블렘,전세,18.96,"9,450",0,도봉로180길 38,오피스텔
서울특별시 강서구 등촌동,630-4,루나클래식,월세,29.73,"24,000",5,양천로60길 13,오피스텔
서울특별시 강서구 등촌동,637-19,라빌라스,월세,29.91,"2,000",110,화곡로66길 105,오피스텔
서울특별시 양천구 신정동,318-1,목동대림아크로텔,전세,55.75,"35,224",0,목동서로 277,오피스텔
서울특별시 은평구 진관동,100-2,은평뉴타운 신한 헤센스마트,월세,19.65,"3,000",50,통일로 1020,오피스텔
서울특별시 은평구 진관동,66,은평뉴타운 꿈에그린,월세,19.84,"1,000",63,진관3로 33,오피스텔
서울특별시 중구 쌍림동,106-14,남산 오렌지카운티,전세,18.49,"21,000",0,동호로 318,오피스텔
서울특별시 중구 황학동,1229,힐스테이트 청계 센트럴,월세,34.93,"5,000",145,마장로 95,오피스텔
서울특별시 중구 황학동,855,베네스트,월세,36.97,"26,810",1,난계로11길 18-7,오피스텔
서울특별시 강남구 역삼동,719-24,역삼역센트럴푸르지오시티,전세,17.57,"18,600",0,언주로85길 32,오피스텔
서울특별시 중구 황학동,1087,테인트리즈,전세,37.57,"28,900",0,마장로18길 8,오피스텔
서울특별시 중랑구 상봉동,81-5,한일써너스빌,월세,32.48,"1,000",70,망우로 346,오피스텔
서울특별시 중랑구 상봉동,102-109,이상부티끄타워,월세,22.53,"16,600",15,면목로96길 28,오피스텔
서울특별시 중랑구 상봉동,107-60,드림 아카이브,월세,27.3,"12,000",42,봉우재로33길 21,오피스텔
서울특별시 강서구 화곡동,1107-3,연우넥스트뷰,월세,17.32,"13,500",9,공항대로46길 9,오피스텔
서울특별시 강남구 세곡동,587,강남 지웰파인즈,월세,24.66,"1,500",93,헌릉로569길 9,오피스텔
서울특별시 동대문구 전농동,100-1,다스하우스,월세,14.47,"1,000",65,왕산로 294,오피스텔
서울특별시 강서구 화곡동,998-5,강서크라운팰리스,월세,39.55,"26,100",6,화곡로 305,오피스텔
서울특별시 강서구 화곡동,1063-10,세명 더블라썸,월세,34.65,"25,000",10,화곡로 183,오피스텔
서울특별시 마포구 성산동,592-5,상암 우남퍼스트빌스타,월세,16.79,"3,000",67,모래내로 5,오피스텔
서울특별시 마포구 성산동,590-4,KCC상암스튜디오380,월세,20.35,"5,000",60,모래내로1길 20,오피스텔
서울특별시 마포구 성산동,593-5,상암미르웰한올림,월세,16.36,"1,000",80,모래내로3길 11,오피스텔
서울특별시 마포구 성산동,593-5,상암미르웰한올림,월세,16.36,"1,000",80,모래내로3길 11,오피스텔
서울특별시 강남구 자곡동,655,강남 푸르지오시티 2차(PRUGIO CITYⅡ),전세,21.68,"13,500",0,자곡로 192,오피스텔
서울특별시 강서구 가양동,257-1,마곡보타닉투웨니퍼스트,월세,28.33,"24,300",4,양천로47길 12,오피스텔
서울특별시 마포구 성산동,590-1,상암 두산위브센티움,월세,28.36,"1,000",90,월드컵로36길 14,오피스텔
서울특별시 강서구 가양동,1479-8,동양 트레벨 스카이 오피스텔,월세,22.08,"1,000",55,양천로57길 9-19,오피스텔
서울특별시 강서구 가양동,448-11,가양글로벌퍼스트,월세,28.12,"2,000",115,화곡로72길 62,오피스텔
서울특별시 광진구 화양동,21-20,광진캠퍼스시티,월세,17.49,"1,000",75,동일로 178,오피스텔
서울특별시 광진구 자양동,854,광진트라팰리스,월세,59.25,"3,000",168,뚝섬로34길 67,오피스텔
서울특별시 광진구 자양동,861,자양 호반써밋,전세,29.94,"40,000",0,능동로 69,오피스텔
서울특별시 마포구 염리동,164-4,삼부골든타워,월세,32.5,"5,000",80,독막로 295,오피스텔
서울특별시 용산구 문배동,11-14,이안 용산1차,전세,73.56,"53,000",0,백범로90길 74,오피스텔
서울특별시 종로구 연건동,206,대보마로니에텔,월세,26.52,"1,000",68,율곡로 195,오피스텔
서울특별시 강서구 화곡동,982-17,크라운뷰,월세,41.62,"1,000",74,화곡로 274,오피스텔
서울특별시 중랑구 신내동,648,디아뜨갤러리,월세,36.66,"1,000",50,신내로 225,오피스텔
서울특별시 중구 황학동,1229,힐스테이트 청계 센트럴,전세,34.93,"36,000",0,마장로 95,오피스텔
서울특별시 강남구 자곡동,596,강남 더샵라르고,월세,23.28,"1,000",85,자곡로 201,오피스텔
서울특별시 강남구 자곡동,655,강남 푸르지오시티 2차(PRUGIO CITYⅡ),월세,22.44,"3,500",60,자곡로 192,오피스텔
서울특별시 강남구 자곡동,596,강남 더샵라르고,월세,23.28,"14,800",10,자곡로 201,오피스텔
서울특별시 강남구 자곡동,596,강남 더샵라르고,월세,23.98,"15,500",10,자곡로 201,오피스텔
서울특별시 서대문구 연희동,188-57,(188-57),월세,19.42,"1,000",65,연희로 93,오피스텔
서울특별시 양천구 목동,917,목동파라곤,월세,95.24,"55,000",118,목동서로 155,오피스텔
서울특별시 은평구 대조동,6-42,이지플오피스텔,월세,27.03,"1,500",50,통일로67길 12-10,오피스텔
서울특별시 은평구 대조동,179-30,위산 엘리시움,월세,19.72,"1,000",65,서오릉로 78,오피스텔
서울특별시 동대문구 장안동,380-2,파크리움,전세,28.05,"17,200",0,한천로24길 74-12,오피스텔
서울특별시 동대문구 장안동,364-3,드플랏장안,전세,45.23,"31,000",0,장한로 82,오피스텔
서울특별시 동대문구 용두동,255-70,청계다우 아트리체 디벨,월세,26.65,"26,500",6,청계천로 503,오피스텔
서울특별시 중구 신당동,140-23,신당역솔하임,월세,18.8,"1,000",82,퇴계로 448,오피스텔
서울특별시 강남구 삼성동,113-6,한흥 삼성오피스텔,월세,16.57,"5,000",70,봉은사로 430,오피스텔
서울특별시 성북구 하월곡동,46-73,하월곡동 46-73 판매시설 (코웨이주식회사),전세,86.99,"23,500",0,화랑로 76,오피스텔
서울특별시 동대문구 답십리동,497-23,청계 푸르지오시티,월세,20.62,"1,000",63,천호대로 257,오피스텔
서울특별시 동대문구 이문동,291-35,이문스카이뷰,전세,34.81,"25,000",0,이문로 127,오피스텔
서울특별시 동대문구 이문동,291-27,페몬트오피스텔,월세,20.3,"3,000",64,이문로 139,오피스텔
서울특별시 은평구 진관동,66,은평뉴타운 꿈에그린,전세,19.84,"13,000",0,진관3로 33,오피스텔
서울특별시 은평구 갈현동,325-8,초원그린빌,전세,42.09,"21,200",0,서오릉로 246,오피스텔
서울특별시 동대문구 신설동,72-8,스테이 하이 오피스텔,월세,25.23,"23,000",16,한빛로 20,오피스텔
서울특별시 동대문구 신설동,100-26,포레스트힐시티,월세,19.2,"10,000",40,청계천로 443,오피스텔
서울특별시 광진구 군자동,473-1,(473-1),월세,18.08,"1,000",90,천호대로 530,오피스텔
서울특별시 광진구 군자동,473-1,(473-1),월세,16.68,"10,000",31,천호대로 530,오피스텔
서울특별시 마포구 상암동,1597,사보이시티디엠씨,월세,21.65,500,67,월드컵북로54길 17,오피스텔
서울특별시 용산구 원효로1가,112-4,디아뜨 센트럴,월세,25.5,"2,000",80,원효로 268,오피스텔
서울특별시 은평구 녹번동,81-17,CS아르체,전세,44.7,"22,000",0,서오릉로 30,오피스텔
서울특별시 강서구 등촌동,75-1,삼부르네상스,전세,60.8,"34,000",0,양천로 482,오피스텔
서울특별시 중구 신당동,372-49,(372-49),전세,20.76,"22,000",0,동호로7길 17,오피스텔
서울특별시 마포구 신공덕동,3-3,블루마리오피스텔,월세,17.73,"1,000",75,만리재로 63,오피스텔
서울특별시 마포구 신공덕동,1-48,갑을명가시티2,월세,16.76,"2,000",68,만리재로 67,오피스텔
서울특별시 양천구 신정동,1290-4,신정동대우미래사랑5차,전세,75.09,"24,700",0,신정로13길 3,오피스텔
서울특별시 용산구 원효로3가,277-8,용산 소미 글로벌리버파크,전세,34.81,"30,000",0,원효로 111,오피스텔
서울특별시 종로구 관수동,98-1,종로 하이뷰 디아트,전세,18.16,"22,000",0,종로18길 37,오피스텔
서울특별시 광진구 구의동,243-71,구의동 벨라로사 오피스텔,전세,22.33,"21,860",0,아차산로 405,오피스텔
서울특별시 강북구 수유동,47-23,수유아름채,월세,29.88,"2,000",140,덕릉로 69,오피스텔
서울특별시 종로구 숭인동,1368,숭인한성아펠시티,월세,22.28,"1,000",100,난계로 257,오피스텔
서울특별시 마포구 공덕동,108-65,블레스하임-ll,월세,23.5,"25,200",11,만리재로 94,오피스텔
서울특별시 용산구 문배동,24-4,용산큐브,월세,17.46,"16,000",8,백범로90길 12,오피스텔
서울특별시 양천구 신정동,1290-4,신정동대우미래사랑5차,전세,75.09,"30,000",0,신정로13길 3,오피스텔
서울특별시 강서구 등촌동,641-2,등촌2차 크라운팰리스,전세,37.3,"32,490",0,화곡로66길 66,오피스텔
서울특별시 강서구 등촌동,685,경동미르웰양천향교2차,월세,29.68,"2,000",110,강서로56가길 166,오피스텔
서울특별시 광진구 중곡동,190-3,위너스텔,월세,20.35,500,55,동일로 418,오피스텔
서울특별시 용산구 한강로1가,50-1,용산파크자이,전세,39.03,"35,200",0,한강대로 205,오피스텔
서울특별시 서대문구 창천동,20-41,아남오피스텔,월세,28.08,"1,000",90,신촌로 121,오피스텔
서울특별시 강남구 세곡동,616,강남 드림하이 오피스텔,전세,34.6,"29,500",0,헌릉로569길 21-30,오피스텔
서울특별시 동대문구 전농동,620-60,힐스테이트 청량리 더퍼스트,전세,84.99,"75,000",0,답십리로1길 10,오피스텔
서울특별시 동대문구 전농동,602-23,스테이 하이 오피스텔,전세,28.42,"27,000",0,왕산로 258,오피스텔
서울특별시 강남구 개포동,1229-10,하우징허브럭스,월세,59.77,"37,000",49,논현로 72,오피스텔
서울특별시 중랑구 상봉동,102-30,YMS TOWER A,전세,24.23,"19,600",0,면목로92길 27,오피스텔
서울특별시 강서구 화곡동,935-15,골든라인씨티,전세,29.99,"20,000",0,강서로7길 147,오피스텔
서울특별시 강서구 화곡동,1111,SJ라벨라,월세,18.23,"4,000",60,화곡로 350,오피스텔
서울특별시 강서구 화곡동,1105,미래안포레,전세,20.33,"18,900",0,화곡로 321,오피스텔
서울특별시 강서구 화곡동,987-7,원타워 5차 오피스텔,월세,17.04,"14,500",7,화곡로 289,오피스텔
서울특별시 강서구 화곡동,982-17,크라운뷰,월세,49.22,500,105,화곡로 274,오피스텔
서울특별시 마포구 성산동,593-5,상암미르웰한올림,월세,16.36,"1,000",85,모래내로3길 11,오피스텔
서울특별시 마포구 성산동,590-5,상암월드시티,월세,19.81,"3,000",70,월드컵로34길 13,오피스텔
서울특별시 마포구 성산동,591-5,상암 스위트포레,월세,18.55,"1,000",64,월드컵로34길 7,오피스텔
서울특별시 성동구 상왕십리동,750,노블리안,월세,30.81,"2,000",80,왕십리로 390,오피스텔
서울특별시 성동구 하왕십리동,898-2,리오파크 오피스텔,월세,22.97,"5,500",60,왕십리로 385,오피스텔
서울특별시 중구 저동2가,7-2,제이매크로 타워,월세,22.47,"3,400",85,을지로12길 28,오피스텔
서울특별시 강남구 역삼동,719-24,역삼역센트럴푸르지오시티,전세,17.57,"18,000",0,언주로85길 32,오피스텔
서울특별시 중구 황학동,1229,힐스테이트 청계 센트럴,전세,51.22,"52,000",0,마장로 95,오피스텔
서울특별시 중랑구 신내동,835,베네스트로프트(BENEST LOFT),월세,27.79,"19,000",20,용마산로 636,오피스텔
서울특별시 중랑구 신내동,835,베네스트로프트(BENEST LOFT),월세,27.79,"19,000",20,용마산로 636,오피스텔
서울특별시 중랑구 신내동,835,베네스트로프트(BENEST LOFT),월세,27.79,"19,000",20,용마산로 636,오피스텔
서울특별시 강서구 마곡동,758-1,마곡럭스나인오피스텔 엘동,월세,32.58,"5,000",105,마곡서로 168,오피스텔
서울특별시 강서구 마곡동,760-1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,월세,21.5,"15,660",10,마곡중앙로 161-11,오피스텔
서울특별시 강서구 마곡동,760-2,마곡나루역캐슬파크,월세,23.39,"18,900",14,마곡중앙로 161-1,오피스텔
서울특별시 강서구 마곡동,758-2,마곡일성트루엘플래닛,월세,21.43,"1,000",75,마곡중앙로 161-22,오피스텔
서울특별시 강서구 마곡동,784,마곡경동미르웰,월세,17.96,"1,000",70,강서로 455,오피스텔
서울특별시 구로구 구로동,651-2,퀸즈파크 구일,월세,17.36,"1,000",61,구일로 130,오피스텔
서울특별시 송파구 가락동,99-2,가락동 훼미리 오피스텔2차,월세,32.39,"10,800",7,송파대로28길 6,오피스텔
서울특별시 강서구 마곡동,773-3,힐스테이트에코동익,월세,24.57,"10,000",45,공항대로 195,오피스텔
서울특별시 구로구 구로동,103-6,구로 오네뜨 시티,전세,29.9,"19,500",0,가마산로 271,오피스텔
서울특별시 서초구 방배동,1031-2,방배홈스텔,월세,27.09,"1,000",45,방배로 41,오피스텔
